Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Journey Status,Reason for Delay,Refund Request,Original Price,Purchase Year,Purchase Month,Purchase Day,Purchase DayOfWeek,Purchase IsWeekend,Journey Year,Journey Month,Journey Day,Journey DayOfWeek,Journey IsWeekend,Purchase Hour_sin,Purchase Hour_cos,Purchase Minute_sin,Purchase Minute_cos,Purchase Second_sin,Purchase Second_cos,Departure Hour_sin,Departure Hour_cos,Departure Minute_sin,Departure Minute_cos,Departure Second_sin,Departure Second_cos,Arrival Hour_sin,Arrival Hour_cos,Arrival Minute_sin,Arrival Minute_cos,Arrival Second_sin,Arrival Second_cos,Actual Arrival Hour_sin,Actual Arrival Hour_cos,Actual Arrival Minute_sin,Actual Arrival Minute_cos,Actual Arrival Second_sin,Actual Arrival Second_cos
1,1,0,1,2,-0.7587708717844719,4,21,2,0,0,5.97,2024,1,31,2,0,2024,1,31,2,0,0.09392019285703,1.8988476799853822,1.0671371438984267,0.7521197186239301,0.1431474156611072,1.3925455961191626,-0.5495449504359271,1.8432169736545128,0.02688803129924415,-1.2653593226830653,0.0,0.0,-0.16660050916426802,1.8026876157146359,-1.0183843617482826,-0.7036674888364756,0.0,0.0,-0.1851331815084582,1.0633159080822312,-1.3980590464058036,-1.2113725596289366,0.0,0.0
0,1,0,1,2,1.4473698709617695,3,15,1,3,1,153.23,2024,4,24,2,0,2024,4,24,2,0,0.4369589449768453,1.844338476865064,-1.3052400389883714,-0.7940650680030339,1.4148155165053695,0.14651672666373225,1.0150846138626164,1.5742876838139142,0.02688803129924334,1.5611576059076777,0.0,0.0,1.4486548847255512,0.6622932297543503,0.11317275750236673,-1.4903430128259167,0.0,0.0,1.818004264541027,-0.23390064009470968,0.47865174361660473,-1.8570518253575785,0.0,0.0
0,0,2,1,0,1.7156842856200962,8,15,2,0,0,172.0,2024,2,19,0,0,2024,2,20,1,0,-0.8432791068993308,-0.8320484841647867,1.2683089597533126,-0.5226006248333697,0.9498798129359445,-1.0402621320853565,-0.23693064136260858,-1.2568938583708944,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.9674149228231365,-0.5615006893798582,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.151370385566681,-0.9053893366753984,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,3,1,1,-0.7289581590446578,3,18,0,1,1,5.97,2024,4,4,3,0,2024,4,4,3,0,-0.8432791068993308,-0.8320484841647867,-1.4949894301067848,-0.08336192904779045,1.422642912373687,0.000172407465899994,-1.1534694200387883,-0.06029574169118465,1.4583556023732596,0.1478991416123067,0.0,0.0,-1.0991686456365484,-0.17253340143489082,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,2,-0.6991454463048438,3,18,2,0,0,6.67,2024,1,15,0,0,2024,1,15,0,0,1.0311194926133915,1.4302999730825374,-1.3725431064370137,0.4947760888763883,1.4148155165053695,0.14651672666373225,1.3505610904116612,0.815674875959594,1.4583556023732596,0.1478991416123067,0.0,0.0,1.4486548847255512,0.6622932297543503,-1.1934368573032332,0.08300803515296697,0.0,0.0,1.7637826084824284,0.11368748639759023,-1.6120356405274185,-0.4956315799485369,0.0,0.0
0,0,2,1,0,-0.6693327335650296,0,12,0,1,1,12.0,2024,2,25,6,1,2024,2,26,0,0,1.0311194926133915,-0.832048484164786,-0.22672526915015329,-1.4969815946436895,0.9498798129359445,-1.0402621320853565,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,-0.8955144718005562,0.11317275750236673,-1.4903430128259167,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,0,1,1,-0.6395200208252155,0,12,2,0,0,10.45,2024,1,12,4,0,2024,1,12,4,0,-0.8432791068993308,-0.8320484841647867,0.7538046947475973,1.0665799056930325,1.1497566333328302,0.8230968999173929,-1.0239803334287252,-0.4684330755250704,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.1441073868916025,0.24487991415972932,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.3645618935462052,-0.23390064009471,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,2,2.9678182206922874,8,15,0,2,1,170.67,2024,1,17,2,0,2024,1,17,2,0,0.09392019285703,1.8988476799853822,-1.2244985306752925,-0.9188435767195107,-0.15556380528353841,-1.3922007811873636,0.7466366208087993,1.8432169736545132,0.02688803129924334,1.5611576059076777,0.0,0.0,1.3169011619121394,1.051260517699317,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,4,10,2,0,2024,4,11,3,0,1.0311194926133915,1.4302999730825374,-0.9111660815244635,1.0665799056930325,-1.3651263511149627,0.4328094160724965,0.7466366208087993,1.8432169736545132,1.4583556023732596,0.1478991416123067,0.0,0.0,1.1073112560167828,1.3852743001200158,-0.5401320499004333,-1.2795539414676158,0.0,0.0,1.3519282414765608,0.7157277815899316,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,1,2,1,2,-0.6991454463048438,3,18,2,0,0,6.67,2024,3,25,0,0,2024,3,25,0,0,0.4369589449768453,1.844338476865064,-1.1312032023591008,-1.0344683736683218,-1.0680515014933218,0.9369838747050119,1.0150846138626164,1.5742876838139142,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,1.3852743001200158,0.11317275750236673,-1.4903430128259167,0.0,0.0,1.3519282414765608,0.7157277815899316,-0.014892598742599938,-1.9271135393093353,0.0,0.0
1,1,2,1,0,-0.46064374438633116,6,23,2,0,0,26.0,2024,2,2,4,0,2024,2,9,4,0,-1.0539098429913618,-0.5007352233043784,1.0671371438984267,0.7521197186239301,1.3527099614925309,0.43280941607249684,-0.5495449504359262,-1.0878378393861041,0.02688803129924415,-1.2653593226830653,0.0,0.0,-0.7578250169277796,-0.895514471800557,0.11317275750236673,-1.4903430128259167,0.0,0.0,-0.8984858704817383,-1.1835290617793515,-0.014892598742599938,-1.9271135393093353,0.0,0.0
1,1,2,1,2,-0.2817674679474467,6,23,0,2,1,25.33,2024,4,28,6,1,2024,4,28,6,1,-0.24911855926278537,-1.2460869879473129,-1.4640396861078155,-0.3788889116271379,-0.5873742976027436,1.2791751199868846,-0.8179929434897428,-0.8189085495455056,0.02688803129924334,1.5611576059076777,0.0,0.0,-0.9674149228231365,-0.5615006893798582,0.11317275750236598,1.6563590831318513,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,3,1,0,-0.3712056061668889,7,11,2,0,0,47.76,2024,3,15,4,0,2024,3,16,5,1,-1.186317859019147,0.7131642482414016,0.8690148304032664,-1.1396726493780507,-1.4272319061278014,0.14651672666373158,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.310340237487607,0.11368748639758963,-1.6120356405274185,-0.4956315799485369,0.0,0.0
1,1,2,1,1,-0.10289119150856225,6,23,2,0,0,25.0,2024,3,6,2,0,2024,3,6,2,0,-1.0539098429913618,-0.5007352233043784,-0.07868069338843213,-1.5047682069582764,-1.4272319061278014,0.14651672666373158,-1.1976357360582894,0.37768956713420426,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,0,1,0,-0.7885835845242859,8,12,0,6,1,5.97,2024,2,12,0,0,2024,2,23,4,0,0.09392019285703017,-1.300596191067631,-1.2244985306752927,0.7521197186239298,-0.8460658033362735,-1.1324859858572527,0.4340223117354817,-1.2568938583708942,1.4583556023732596,0.1478991416123067,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,0,1,0,0.6424266269867895,3,13,1,5,1,149.25,2024,4,12,4,0,2024,4,13,5,1,-1.231479767504984,0.29912574445887524,1.2683089597533124,0.3558767667377895,1.2991122438051532,0.5696211036676696,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,2,1,2,-0.7289581590446578,8,12,2,0,0,5.33,2024,1,21,6,1,2024,1,21,6,1,1.3741582447332068,-0.11491275932365089,1.2683089597533124,0.3558767667377895,1.0556351118708902,0.9369838747050115,1.2210720038015985,-0.46843307552506924,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.1073112560167828,-0.8955144718005562,0.11317275750236598,1.6563590831318513,0.0,0.0,1.3519282414765608,-1.183529061779351,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,2,-0.7289581590446578,8,12,2,0,0,5.33,2024,3,27,2,0,2024,3,27,2,0,1.0311194926133915,-0.832048484164786,0.7538046947475974,-1.2333037637886128,0.1431474156611072,1.3925455961191626,0.7466366208087993,-1.087837839386104,-1.404579539774773,0.14789914161230602,0.0,0.0,0.51608674825327,-1.3129277873951768,1.4197823723079652,0.0830080351529677,0.0,0.0,0.638575552503279,-1.531117188271651,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,1,1,0,-0.401018318906703,0,16,0,1,1,44.78,2024,4,8,0,0,2024,4,9,1,0,1.2417502287054223,-0.5007352233043773,0.35898277553925084,1.2684757738618175,0.8336494137138418,1.1328308007890517,1.3947274064311626,0.3776895671342047,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,-0.17253340143489082,-1.0183843617482828,0.8696835591424096,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,0,-0.8183962972641,0,30,2,0,0,2.0,2024,1,27,5,1,2024,1,28,6,1,-1.053909842991362,1.098986712222129,1.329869355879347,-0.2319393429567683,-1.4272319061278014,0.14651672666373158,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,2,-0.2817674679474467,6,23,2,0,0,25.33,2024,2,24,5,1,2024,2,24,5,1,0.7566201730380369,1.684525579616042,-1.4872307426562128,0.0652154848611874,-1.4038354771099704,0.291257666875916,1.2210720038015983,1.223812209793479,1.4583556023732596,0.1478991416123067,0.0,0.0,1.4486548847255512,0.6622932297543503,1.4197823723079652,0.0830080351529677,0.0,0.0,1.7637826084824284,0.11368748639759023,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,0,1,0,-0.7885835845242859,3,18,2,0,0,5.97,2024,4,12,4,0,2024,4,13,5,1,0.09392019285703017,-1.300596191067631,-1.4640396861078155,0.212165053531557,-1.2436295518588636,0.7001937921824547,0.4340223117354817,-1.2568938583708942,1.4583556023732596,0.1478991416123067,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.638575552503279,-1.531117188271651,-1.6120356405274185,-0.4956315799485369,0.0,0.0
1,1,2,1,0,-0.7587708717844719,3,18,2,0,0,6.0,2024,1,12,4,0,2024,1,13,5,1,0.4369589449768453,1.844338476865064,-1.3725431064370137,0.4947760888763883,0.833649413713842,-1.1324859858572525,0.09854583518643645,2.069934852452753,1.4583556023732596,0.1478991416123067,0.0,0.0,0.17474311954450134,1.8576411212389041,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-1.6120356405274185,-0.4956315799485369,0.0,0.0
1,2,0,1,2,1.4175571582219555,3,13,1,5,1,151.24,2024,3,23,5,1,2024,3,23,5,1,-1.1863178590191468,-0.11491275932365089,1.0671371438984267,0.7521197186239301,0.8336494137138418,1.1328308007890517,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,0.7836789221498079,0.7440681619170384,0.0,0.0
1,2,0,1,0,0.6424266269867895,3,13,1,5,1,149.25,2024,4,4,3,0,2024,4,5,4,0,-1.231479767504984,0.29912574445887524,1.2151817196601475,0.49477608887638913,1.1497566333328302,0.8230968999173929,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.3682738489206023,0.2201093997318628,0.0,0.0
0,1,2,1,0,-0.46064374438633116,6,23,0,3,1,26.0,2024,1,8,0,0,2024,1,9,1,0,1.2417502287054223,-0.5007352233043773,1.329869355879347,-0.2319393429567683,1.1497566333328302,0.8230968999173929,1.3505610904116612,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121396,-0.5615006893798572,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,0,1,1,0.5529884887673474,5,31,2,0,0,70.15,2024,4,8,0,0,2024,4,8,0,0,1.3741582447332068,0.7131642482414022,1.2151817196601475,-0.6614999469719691,-0.15556380528353894,1.3925455961191626,1.3947274064311626,0.3776895671342047,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121396,-0.5615006893798572,-0.5401320499004333,-1.2795539414676158,0.0,0.0,1.6048127565615031,-0.9053893366753976,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,1,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,3,7,3,0,2024,3,8,4,0,0.7566201730380369,1.684525579616042,-0.07868069338843293,1.338044348862696,-0.44774746936281073,1.331692206427172,0.09854583518643645,2.069934852452753,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.5160867482532695,1.8026876157146363,-1.0183843617482828,0.8696835591424096,0.0,0.0,0.6385755525032787,1.0633159080822314,-1.398059046405804,0.2201093997318628,0.0,0.0
1,0,2,1,2,-0.5500818826057734,4,0,2,0,0,13.33,2024,4,23,1,0,2024,4,23,1,0,1.0311194926133915,-0.832048484164786,-0.07868069338843293,1.338044348862696,-0.006208194811215896,1.4002151768990097,0.7466366208087993,-1.087837839386104,0.02688803129924415,-1.2653593226830653,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.0183843617482828,0.8696835591424096,0.0,0.0,0.638575552503279,-1.531117188271651,-1.398059046405804,0.2201093997318628,0.0,0.0
0,0,2,1,0,1.2983063072626992,4,18,0,6,1,144.0,2024,3,28,3,0,2024,3,29,4,0,1.3741582447332068,-0.11491275932365089,1.0671371438984267,0.7521197186239301,-0.15556380528353894,1.3925455961191626,1.3505610904116612,0.815674875959594,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,2,0,2,2.013811413018237,2,14,1,4,1,128.0,2024,1,22,0,0,2024,1,22,0,0,-0.8432791068993308,-0.8320484841647867,0.6294736749707428,1.1476120167213748,0.5749579079803119,1.2791751199868844,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.0538046932487055,0.5681668309146823,0.0,0.0
1,2,2,1,2,2.908192795212659,8,13,1,4,1,168.0,2024,3,20,2,0,2024,3,20,2,0,-0.8432791068993308,-0.8320484841647867,0.973841815582235,0.8677445155727412,-1.2436295518588636,0.7001937921824547,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,-0.9536697245052577,-1.6537248122125705,0.0,0.0
1,2,2,1,2,2.5206275295950764,3,13,1,4,1,150.67,2024,4,2,1,0,2024,4,2,1,0,-0.8432791068993308,-0.8320484841647867,0.35898277553925084,1.2684757738618175,1.1497566333328302,-0.8227520849855937,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365484,-0.17253340143489082,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.3103402374876068,-0.5814887665870095,-0.8134641196350091,0.7440681619170386,0.0,0.0
1,1,2,1,2,-0.4904564571261452,7,0,2,0,0,16.0,2024,1,17,2,0,2024,1,17,2,0,1.0311194926133915,1.4302999730825374,0.35898277553925084,1.2684757738618175,-0.15556380528353894,1.3925455961191626,1.2210720038015983,1.223812209793479,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,0.6622932297543503,-1.0183843617482828,0.8696835591424096,0.0,0.0,1.7637826084824284,0.11368748639759023,-1.398059046405804,0.2201093997318628,0.0,0.0
0,1,3,1,1,-0.7587708717844719,8,12,2,0,0,4.48,2024,4,2,1,0,2024,4,2,1,0,-1.231479767504984,0.29912574445887524,1.329869355879347,-0.2319393429567683,0.43533107974037866,1.331692206427172,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.4197823723079652,0.0830080351529677,0.0,0.0,-1.310340237487607,0.11368748639758963,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,3,0,2,-0.6097073080854015,3,4,2,0,0,15.92,2024,1,6,5,1,2024,1,6,5,1,-1.1863178590191468,-0.11491275932365089,1.2683089597533126,-0.5226006248333697,0.833649413713842,-1.1324859858572525,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.310340237487607,0.11368748639758963,1.3682738489206026,-1.2113725596289355,0.0,0.0
1,1,2,1,1,3.653510613708011,3,13,1,7,0,151.0,2024,2,22,3,0,2024,2,22,3,0,1.419320153219044,0.2991257444588757,-0.9111660815244631,-1.2333037637886128,1.2991122438051532,0.5696211036676696,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,0.8341683727625532,-1.151812261408891,1.4197823723079652,0.0830080351529677,0.0,0.0,0.638575552503279,-1.531117188271651,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,2,-0.4904564571261452,7,0,2,0,0,16.0,2024,4,23,1,0,2024,4,23,1,0,-1.1863178590191468,-0.11491275932365089,-1.1312032023591008,-1.0344683736683218,-1.3115286334275844,-0.5692762887358711,-1.1534694200387885,0.8156748759595933,0.02688803129924334,1.5611576059076777,0.0,0.0,-0.9674149228231368,1.051260517699317,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.3682738489206026,-1.2113725596289355,0.0,0.0
0,1,2,1,0,1.7156842856200962,8,15,0,1,1,172.0,2024,1,6,5,1,2024,1,7,6,1,1.419320153219044,0.2991257444588757,0.35898277553925084,1.2684757738618175,0.7082173587812355,1.2126450121796923,1.2210720038015983,1.223812209793479,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.493593625980605,0.2448799141597297,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,3,1,2,-0.7587708717844719,8,12,0,8,1,5.97,2024,2,1,3,0,2024,2,1,3,0,-0.24911855926278537,-1.2460869879473129,0.6294736749707428,-1.3143358748169551,-1.2436295518588636,0.7001937921824547,-0.5495449504359262,-1.0878378393861041,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.7578250169277796,-0.895514471800557,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,2,1,2,0.43373763780809105,2,14,1,4,1,57.33,2024,1,19,4,0,2024,1,19,4,0,-0.8432791068993308,-0.8320484841647867,0.21578645078264425,1.3069832113583209,1.231213162236432,-0.6998489772506551,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.34695730903790095,0.9045690640939558,0.0,0.0
1,1,2,0,2,5.203771676178343,8,15,0,6,0,270.67,2024,4,22,0,0,2024,4,22,0,0,0.4369589449768453,1.844338476865064,1.30667829933095,-0.3788889116271373,1.352709961492531,-0.43246460114069746,-0.23693064136260958,2.012272992639303,-1.404579539774773,0.14789914161230602,0.0,0.0,0.8341683727625532,1.6415720897283503,0.11317275750236598,1.6563590831318513,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,0,-0.6097073080854015,7,0,2,0,0,16.0,2024,3,5,1,0,2024,3,6,2,0,-1.0539098429913618,-0.5007352233043784,-0.6547453545201826,1.215157319602011,0.5749579079803117,-1.2788303050550853,-0.8179929434897428,-0.8189085495455056,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.9674149228231365,-0.5615006893798582,-0.5401320499004333,-1.2795539414676158,0.0,0.0,-1.151370385566681,-0.9053893366753984,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,0,2,1,0,-0.6097073080854015,7,0,0,5,0,16.0,2024,1,22,0,0,2024,1,23,1,0,0.09392019285703017,-1.300596191067631,-0.07868069338843213,-1.5047682069582764,1.2991122438051534,-0.5692762887358699,0.4340223117354817,-1.2568938583708942,0.02688803129924334,1.5611576059076777,0.0,0.0,0.17474311954450147,-1.3678812929194448,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,2,2,1,0,-0.19232932972800448,0,16,2,0,0,44.0,2024,2,15,3,0,2024,2,29,3,0,1.2417502287054223,-0.5007352233043773,0.973841815582235,0.8677445155727412,-0.44774746936281073,1.331692206427172,1.3947274064311626,0.3776895671342047,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,-0.17253340143489082,-1.0183843617482828,0.8696835591424096,0.0,0.0,1.7637826084824284,-0.5814887665870095,-1.398059046405804,0.2201093997318628,0.0,0.0
1,1,0,1,2,1.0896173180840008,5,12,2,0,0,129.35,2024,3,13,2,0,2024,3,13,2,0,1.241750228705422,1.098986712222129,0.49738396774331656,-1.3818811776975912,0.9498798129359441,1.0406069470171557,1.3505610904116612,0.815674875959594,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121396,-0.5615006893798572,0.11317275750236598,1.6563590831318513,0.0,0.0,1.6048127565615031,-0.9053893366753976,-0.014892598742600844,0.935850379412262,0.0,0.0
